P_L,ano,margem_liq,divida_liq_EBITDA,liq_corrente,liq_imediata,LPA,VPA,P_VP,P_EBIT,P_EBITDA,P_ativos,margem_EBITDA,PSR,ROE,ROA,ROIC,EV_EBIT,EV_EBITDA,DY
"8,40",2014,17%,"0,05","3,35","2,59","1,02","5,01","1,71","11,20","9,22","1,17",15%,"1,42",20%,14%,21%,"147,36","121,27","1,75%"
"10,71",2015,13%,"0,20","4,57","3,36","0,85","5,60","1,62","17,86","13,67","1,09",10%,"1,43",15%,10%,12%,"222,20","170,05","5,50%"
"18,14",2016,11%,"0,27","1,22","0,72","0,76","5,94","2,33","20,41","16,32","1,05",12%,"1,94",13%,6%,6%,"170,03","135,97","1,52%"
"39,32",2017,6%,"0,28","1,53","0,88","0,68","6,36","4,19","28,60","17,24","2,00",14%,"2,35",11%,5%,9%,"123,47","74,44","0,34%"
"74,58",2018,3%,"0,16","1,55","0,79","0,34","7,21","3,51","33,15","19,53","1,79",11%,"2,10",5%,2%,6%,"150,58","88,70","0,75%"
"-432,11",2019,-2%,"0,19","7,71","7,14","-0,06","6,11","4,01","-864,21","131,77","2,79",7%,"9,88",-1%,-1%,-1%,"-543,61","82,89","0,24%"
"-1.342,53",2020,-1%,"0,19","6,89","6,18","-0,01","6,00","3,17","0,00","82,32","2,21",9%,"7,26",0%,0%,0%,"0,00","67,96","0,00%"
