P_L,ano,margem_liq,divida_liq_EBITDA,liq_corrente,liq_imediata,LPA,VPA,P_VP,P_EBIT,P_EBITDA,P_ativos,margem_EBITDA,PSR,ROE,ROA,ROIC,EV_EBIT,EV_EBITDA,DY
"45,63",2018,5%,0.40,1.21,0.72,"0,64","4,43","6,57","24,84","20,65","2,67",12%,"2,51",14%,6%,14%,"60,61","50,38","0,00%"
"96,90",2019,5%,0.34,2.45,1.97,"0,70","10,56","6,46","45,40","35,73","3,13",14%,"4,90",7%,3%,11%,"38,95","30,66","0,22%"
"78,52",2020,5%,0.22,0.97,0.49,"0,80","10,84","5,80","37,85","30,01","2,84",14%,"4,18",7%,4%,8%,"37,94","30,08","0,27%"
