P_L,ano,margem_liq,divida_liq_EBITDA,liq_corrente,liq_imediata,LPA,VPA,P_VP,P_EBIT,P_EBITDA,P_ativos,margem_EBITDA,PSR,ROE,ROA,ROIC,EV_EBIT,EV_EBITDA,DY
"158,58",2012,1%,"2,26","2,10","1,18","0,08","4,63","2,63","10,57","5,16","0,67",35%,"1,79",2%,0%,9%,"113,70","55,53","1,15%"
"26,80",2013,3%,"2,30","2,32","1,07","0,26","4,67","1,50","5,24","2,80","0,37",30%,"0,84",6%,1%,9%,"98,70","52,70","2,57%"
"10,66",2014,4%,"2,86","2,31","1,06","0,40","4,72","0,90","2,37","1,38","0,20",32%,"0,44",8%,2%,12%,"74,84","43,60","3,99%"
"10,57",2015,3%,"2,85","1,05","0,58","0,32","4,99","0,68","1,78","1,00","0,14",31%,"0,31",6%,1%,13%,"69,74","39,13","6,74%"
"12,53",2016,4%,"2,74","1,28","0,68","0,48","4,61","1,29","2,57","1,56","0,29",33%,"0,52",10%,2%,16%,"57,65","34,98","9,05%"
"25,54",2017,6%,"2,97","1,09","0,67","0,75","5,86","3,28","7,07","4,38","0,66",33%,"1,45",13%,3%,14%,"40,59","25,16","1,20%"
"22,95",2018,7%,"1,52","1,15","0,81","1,64","21,95","1,72","8,04","5,24","0,50",29%,"1,51",7%,2%,11%,"18,27","11,91","1,94%"
"34,08",2019,7%,"1,20","1,37","0,88","0,67","7,67","2,96","14,46","9,10","1,05",26%,"2,41",9%,3%,11%,"13,45","8,46","4,54%"
"23,59",2020,7%,"1,24","1,36","0,60","0,68","7,78","2,06","10,46","6,32","0,75",26%,"1,63",9%,3%,9%,"15,20","9,19","4,44%"
