P_L,ano,margem_liq,divida_liq_EBITDA,liq_corrente,liq_imediata,LPA,VPA,P_VP,P_EBIT,P_EBITDA,P_ativos,margem_EBITDA,PSR,ROE,ROA,ROIC,EV_EBIT,EV_EBITDA,DY
"11,40",2016,20%,---,0.77,0.12,"2,98","11,54","2,95","18,04","0,00","0,74",0%,"2,23",26%,6%,5%,"13,79","0,00","1,71%"
"21,25",2017,20%,---,0.86,0.17,"3,93","12,89","6,48","25,28","0,00","1,63",0%,"4,49",30%,8%,8%,"7,93","0,00","2,62%"
"20,66",2018,21%,0.27,0.97,0.24,"1,89","4,96","7,86","39,93","0,00","2,12",0%,"5,51",38%,10%,6%,"9,22","0,00","5,96%"
"5,45",2019,27%,---,0.97,0.11,"1,89","4,96","2,07","10,53","0,00","0,56",0%,"1,45",38%,10%,6%,"9,22","0,00","0,00%"
