P_L,ano,margem_liq,divida_liq_EBITDA,liq_corrente,liq_imediata,LPA,VPA,P_VP,P_EBIT,P_EBITDA,P_ativos,margem_EBITDA,PSR,ROE,ROA,ROIC,EV_EBIT,EV_EBITDA,DY
"114,65",2016,6%,"3,04","2,03","0,15","0,18","5,61","3,67","15,56","0,00","1,87",0%,"2,67",3%,2%,16%,"8,67","0,00","0,00%"
"13,81",2017,2%,"0,41","2,05","0,34","0,60","6,84","1,21","6,27","0,00","0,71",0%,"1,08",9%,5%,14%,"8,37","0,00","0,00%"
"264,96",2018,8%,"0,29","2,03","0,33","0,04","6,94","1,43","14,72","0,00","0,85",0%,"1,43",1%,0%,7%,"16,78","0,00","0,00%"
"265,22",2019,1%,"0,26","1,36","0,11","0,04","6,94","1,43","14,73","0,00","0,85",0%,"1,43",1%,0%,7%,"16,78","0,00","0,00%"
