P_L,ano,margem_liq,divida_liq_EBITDA,liq_corrente,liq_imediata,LPA,VPA,P_VP,P_EBIT,P_EBITDA,P_ativos,margem_EBITDA,PSR,ROE,ROA,ROIC,EV_EBIT,EV_EBITDA,DY
"17,64",2017,3%,"0,19","1,03","0,30","0,86","6,63","2,30","9,73","7,98","0,89",8%,"0,60",13%,5%,16%,"10,95","8,98","0,00%"
"19,26",2018,3%,"0,14","1,07","0,29","0,94","7,08","2,55","11,51","9,22","0,98",7%,"0,66",13%,5%,15%,"10,68","8,56","1,93%"
"34,90",2019,2%,"0,30","1,10","0,28","0,67","7,41","3,15","16,66","12,03","1,03",6%,"0,77",9%,3%,10%,"12,66","9,14","0,21%"
"30,28",2020,2%,"0,39","1,16","0,09","0,63","7,63","2,49","13,57","9,76","0,90",6%,"0,61",8%,3%,8%,"14,69","10,57","0,05%"
