P_L,ano,margem_liq,divida_liq_EBITDA,liq_corrente,liq_imediata,LPA,VPA,P_VP,P_EBIT,P_EBITDA,P_ativos,margem_EBITDA,PSR,ROE,ROA,ROIC,EV_EBIT,EV_EBITDA,DY
"12,71",2012,48%,"1,16","5,80","3,81","1,72","11,89","1,83","6,90","6,90","0,78",89%,"6,14",14%,6%,15%,"11,09","11,08","2,11%"
"7,02",2013,62%,"1,01","1,63","0,11","2,59","12,50","1,46","4,75","4,74","0,68",91%,"4,33",21%,10%,15%,"10,63","10,60","12,09%"
"7,17",2014,61%,"0,91","2,38","0,13","2,63","12,26","1,54","4,28","4,28","0,75",101%,"4,34",21%,10%,18%,"8,93","8,92","15,55%"
"6,34",2015,59%,"0,84","2,07","0,13","2,64","12,71","1,32","3,75","3,75","0,65",100%,"3,74",21%,10%,18%,"8,67","8,65","13,13%"
"8,28",2016,62%,"0,76","1,82","0,09","2,51","12,50","1,66","5,21","5,20","0,85",99%,"5,14",20%,10%,17%,"9,46","9,44","13,07%"
"11,33",2017,60%,"0,69","3,02","0,09","1,88","12,62","1,69","7,94","7,90","0,91",86%,"6,83",15%,8%,12%,"13,75","13,68","8,62%"
"7,59",2018,66%,"0,72","2,98","0,03","3,11","13,27","1,78","5,69","5,66","0,94",88%,"4,97",23%,12%,17%,"9,14","9,09","11,82%"
"10,71",2019,56%,"1,08","3,58","0,08","2,91","14,30","2,18","7,65","7,61","0,96",79%,"5,99",20%,9%,13%,"10,71","10,66","4,33%"
"8,12",2020,56%,"1,11","3,11","0,20","3,50","15,40","1,85","5,66","5,64","0,79",81%,"4,57",23%,10%,14%,"8,94","8,91","6,26%"
