P_L,ano,margem_liq,divida_liq_EBITDA,liq_corrente,liq_imediata,LPA,VPA,P_VP,P_EBIT,P_EBITDA,P_ativos,margem_EBITDA,PSR,ROE,ROA,ROIC,EV_EBIT,EV_EBITDA,DY
"32,87",2017,12%,0.52,2.00,0.67,"1,02","4,10","8,14","22,54","18,63","3,80",21%,"3,91",25%,12%,22%,"15,64","12,93","2,93%"
"19,59",2018,10%,0.39,2.08,0.60,"0,95","4,63","4,04","14,32","10,83","1,97",19%,"2,03",21%,10%,17%,"17,62","13,32","1,71%"
"22,14",2019,12%,0.33,1.55,0.39,"1,23","5,31","5,12","15,11","10,88","2,19",24%,"2,64",23%,10%,17%,"12,78","9,20","1,65%"
"19,67",2020,11%,0.33,1.45,0.33,"1,11","5,41","4,05","13,24","9,33","1,74",23%,"2,17",21%,9%,16%,"13,96","9,83","1,09%"
