P_L,ano,margem_liq,divida_liq_EBITDA,liq_corrente,liq_imediata,LPA,VPA,P_VP,P_EBIT,P_EBITDA,P_ativos,margem_EBITDA,PSR,ROE,ROA,ROIC,EV_EBIT,EV_EBITDA,DY
"23,69",2018,7%,"1,87","0,89","0,26","1,48","5,56","6,33","15,73","0,00","1,88",0%,"2,90",27%,8%,15%,"14,64","0,00","0,00%"
"22,06",2019,12%,"0,03","1,43","0,10","1,48","5,56","5,89","14,65","0,00","1,75",0%,"2,70",27%,8%,15%,"14,64","0,00","0,00%"
