P_L,ano,margem_liq,divida_liq_EBITDA,liq_corrente,liq_imediata,LPA,VPA,P_VP,P_EBIT,P_EBITDA,P_ativos,margem_EBITDA,PSR,ROE,ROA,ROIC,EV_EBIT,EV_EBITDA,DY
"5,70",2019,18%,0.58,1.71,0.26,"3,15","8,89","2,02","5,35","3,54","0,92",30%,"1,05",35%,16%,22%,"4,61","3,05","0,00%"
"21,52",2020,3%,0.63,1.40,0.19,"0,54","8,79","1,33","9,64","4,25","0,62",16%,"0,69",6%,3%,8%,"13,51","5,96","0,00%"
