P_L,ano,margem_liq,divida_liq_EBITDA,liq_corrente,liq_imediata,LPA,VPA,P_VP,P_EBIT,P_EBITDA,P_ativos,margem_EBITDA,PSR,ROE,ROA,ROIC,EV_EBIT,EV_EBITDA,DY
"5,16",2013,51%,"0,80","1,80","0,68","3,15","19,69","0,83","3,50","3,38","0,40",78%,"2,62",16%,8%,13%,"9,81","9,47","0,00%"
"4,87",2014,51%,"1,03","1,98","0,55","3,62","18,62","0,95","3,49","3,37","0,41",74%,"2,49",19%,8%,13%,"9,87","9,53","12,24%"
"4,79",2015,38%,"1,14","1,20","0,37","2,75","19,52","0,67","2,54","2,38","0,27",77%,"1,83",14%,6%,12%,"10,13","9,48","9,13%"
"6,21",2016,44%,"1,00","1,45","0,52","2,75","18,21","0,94","3,45","0,00","0,42",0%,"2,76",15%,7%,14%,"8,58","0,00","4,91%"
"7,65",2017,46%,"0,85","2,11","1,21","2,41","19,13","0,96","5,05","4,62","0,47",76%,"3,52",13%,6%,12%,"9,05","8,28","2,76%"
"7,14",2018,40%,"1,02","3,26","2,35","2,57","21,37","0,86","4,50","4,15","0,37",69%,"2,85",12%,5%,11%,"8,22","7,58","3,93%"
"4,92",2019,36%,"1,13","2,61","1,87","5,61","25,73","1,07","3,31","3,16","0,42",56%,"1,76",22%,8%,16%,"4,76","4,56","1,63%"
"5,12",2020,29%,"1,10","2,43","1,67","4,69","26,69","0,90","3,17","3,05","0,35",49%,"1,51",18%,7%,14%,"5,50","5,30","1,37%"
