P_L,ano,margem_liq,divida_liq_EBITDA,liq_corrente,liq_imediata,LPA,VPA,P_VP,P_EBIT,P_EBITDA,P_ativos,margem_EBITDA,PSR,ROE,ROA,ROIC,EV_EBIT,EV_EBITDA,DY
"17,31",2017,1%,"0,53","2,43","0,11","0,99","7,58","2,26","9,39","7,74","0,84",3%,"0,24",13%,5%,10%,"14,42","11,89","0,00%"
"9,38",2018,3%,"0,58","2,81","0,67","2,74","8,31","3,09","12,55","10,68","1,18",3%,"0,31",33%,13%,12%,"12,11","10,31","5,53%"
"15,84",2019,2%,"0,77","1,42","0,27","1,90","7,52","4,00","25,89","18,62","1,35",2%,"0,37",25%,9%,6%,"22,76","16,37","8,81%"
"13,06",2020,2%,"1,15","1,85","0,73","1,69","7,73","2,86","19,49","14,95","0,89",2%,"0,27",22%,7%,6%,"23,29","17,86","2,08%"
